09045226,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045226,"Späthstraße 80–85, 86–88
Britzer Allee Königsheideweg 2 Straße 7
","Baumschule Späth
Baudenkmale siehe: Britzer Allee, Angestelltenwohnhaus; Späthstraße 80–81; 86–88
Gartendenkmal siehe: Späthstraße 80–81
",Weiterer Bestandteil des Ensembles:,52.45435_,13.474454_,""
09020307,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009020307,"Baumschulenstraße 38–55
Dornbrunner Straße 22–38, Frauenlobstraße 41–53, Hallberger Zeile 2/20, 7/9, Radenzer Straße 48/56, Südostallee 3/11G, 19C, 21/27
",Siedlungen der Reichsbahn,1927–34 von Walter Kaas,52.461891,13.483988,""
09020299,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009020299,"Baumschulenstraße 79–83
",Ev. Kirche Zum Vaterhaus mit Pfarr- und Gemeindehaus und Höhere Mädchenschule Baumschulenweg mit Lehrerwohnhaus,"Kirche, 1910–12 von Heinrich Reinhardt & Georg Süßenguth",52.464787,13.48511_,""
09020196,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009020196,"Behringstraße 5/11
",Mietshäuser,1897–98 von Emil Grosser,52.46622_,13.489457_,""
09020201,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009020201,"Behringstraße 13/19, 38/48
Ernststraße 11/23 Marientaler Straße 3/11, 6/20, 17/23
",Reihenhäuser der Berliner Baugenossenschaft,"Behringstraße 13/19, 1893–96 vom Entwurfsbüro der Berliner Baugenossenschaft (Gabriel Wohlgemuth, Helbig, Syring)",52.465282,13.490273,""
09020304,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009020304,"Güldenhofer Ufer 8/12
Glanzstraße 12–17, Scheiblerstraße 13, 13A, 14
",Siedlung,1929–30 von Wilhelm Oehme und A.E. Schneider,52.465873,13.493259,""
09020282,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009020282,"Kiefholzstraße 274–275
",Gemeindeschule Baumschulenweg mit Turnhalle,"Schule, 1900–01 von Eugen Kühn, Erweiterungen um 1910–25",52.468373,13.483878,""
09020300,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009020300,"Köpenicker Landstraße 245/259
Baumschulenstraße 2–4, Neue Krugallee 210/230, Rodelbergweg 2/4
",Siedlung,1929–30 von Paul Rudolf Henning,52.468908,13.492752,""
09020253,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009020253,"Wohlgemuthstraße 18/34
",Reihenhäuser der Berliner Baugenossenschaft,"9 Reihenhäuser, 1903–05 von der Bauabteilung der Berliner Baugenossenschaft (Kristeller, E. Syring, W. Liefert)",52.462826,13.482212,""
09020321,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009020321,"Baumschulenstraße
Glanzstraße
",S-Bahnhof Baumschulenweg,"Empfangsgebäude West, 1902–16",52.467423,13.489841,""
09020292,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009020292,"Baumschulenstraße 92
",Wohn- und Geschäftshaus,1927–28 von Friedrich Brinkmann,52.466212,13.487405,""
09020279,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009020279,"Behringstraße 50
",Villa,1918–19 von Wilhelm Peters,52.465121,13.492048,""
09045228,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009045228,"Britzer Allee
Straße 7
",Angestelltenwohnhaus der Baumschule Späth,um 1885 (siehe Ensemble Späthstraße 80–85 …),52.454536,13.471868,""
