09050460,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009050460,"Alt-Buch 36–38A, 41, 45/51, 53, 57, 59
Karower Straße 1; Pölnitzweg; Röntgentaler Weg; Wiltbergstraße
","Schlosskirche mit Friedhof, Schlosspark, Parkportal, Schlosskrug mit Ausspanne, Pfarr- und Gemeindehaus, Dorfschule, Gutshof, Wohnhäuser, Gewerbegebäude, Wirtschaftsgebäude
Gesamtanlage siehe: Alt-Buch 45/51
Baudenkmale siehe: Alt-Buch 36; 37; 38; 38A; 53; Karower Straße
Gartendenkmal siehe: Alt-Buch 41
",Weitere Bestandteile des Ensembles,52.637353,13.49841_,""
09050467,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009050467,"Alt-Buch 45/51
",Gutshof Buch mit Freiflächen,"Gutshaus, um 1810(siehe Ensemble Alt-Buch 36–38A...)",52.636087,13.500368,""
09085410,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085410,"Alt-Buch 74
Pölnitzweg
",Heimstätte für männliche Brustkranke,"Hauptgebäude, 1901–05 von Ludwig Hoffmann
(siehe Gartendenkmal Alt-Buch 74)",52.637993,13.504158,""
09085411,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085411,"Hobrechtsfelder Chaussee 150
",Hospital Buch-West,"1914–16 von Ludwig Hoffmann, 1927–29 von Martin Wagner",52.651054,13.491921,""
09085408,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085408,"Karower Straße 11
Lindenberger Weg 45, 51/55, 67/69, 87–87B
",Klinikcampus C. W. Hufeland,"ehemalige III. Städtische Irrenanstalt, 1900–07 von Ludwig Hoffmann (siehe Gartendenkmal Karower Straße 11)",52.631019,13.50542_,""
09090541,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009090541,"Robert-Rössle-Straße 10
",Kaiser-Wilhelm-Institut für Hirnforschung mit Direktorenwohnhaus und Mitarbeiterwohnhaus,1928–1931 von Carl Sattler,52.627409,13.505654,""
09050458,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009050458,"Schwanebecker Chaussee 4, 5/9, 10–12
Am Stener Berg 4
",Städtische Zentrale Buch,"1904–1906 von Ludwig Hoffmann; mit Bäckerei, Pförtnerhaus, Wäscherei, Kesselhaus, Wasserwerk, Maschinenhaus mit unterirdischem Hochspannungsraum, 1908–09, Erweiterung, 1926–27; technischer Versorgungskanal, Amtsgebäude, 1912; Dienstwohnhaus, 1912–13",52.635694,13.507803,""
09050604,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009050604,"Siedlungsstraße 1, 2/8, 9–48
",Siedlung Buch,"Reihenhäuser, 1919–22 von Ludwig Hoffmann
(D) Karower Chaussee 21/23 Lindenberger Weg 16/22",52.631407,13.50106_,""
09066166,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009066166,"Wiltbergstraße 50–90
Pölnitzweg 63, Röbellweg
",IV. Städtische Irrenanstalt (Genesungsheim),"1909–14 von Ludwig Hoffmann; Institut für Kortiko-Viscerale Pathologie und Therapie, 1956–57 von Franz Ehrlich (siehe Gartendenkmal Wiltbergstraße 50/90)",52.640946,13.49132_,""
09085409,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085409,"Zepernicker Straße 1
Am Stener Berg
",Alte-Leute-Heim,1905–09 von Ludwig Hoffmann,52.638756,13.510304,""
09050461,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009050461,"Alt-Buch 36
",Ev. Pfarrhaus,"1912 von Franz Arnous mit Gemeindehaus, 1927 von Walter Glootz (siehe Ensemble Alt-Buch 36–38A...)",52.634957,13.498642,""
09050466,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009050466,"Alt-Buch 37
",Schlosskirche Buch mit Friedhof,"1731–36 von Friedrich Wilhelm Diterichs, Wiederherstellung 1950–53 (siehe Ensemble Alt-Buch 36–38A...)",52.635411,13.498434,""
09050462,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009050462,"Alt-Buch 38
",Küsterei und Dorfschule,1886 (siehe Ensemble Alt-Buch 36–38A...),52.635108,13.498998,""
