09085419,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085419,"Alt-Kladow 1, 3, 7, 9, 17, 20–23, 25
Imchenallee 36, 40, 44 Imchenplatz 4 Kladower Damm 369, 382, 387 Ritterfelddamm 1 Rohrsängersteig 1/7 Sakrower Landstraße 1, 2/4
","Dorfanger Alt-Kladow
Baudenkmale siehe: Alt-Kladow, Dorfkirche; Gefallendenkmal; Alt-Kladow 3; 7; 17; 20; 21/23; 22/Kladower Damm 369; Rohrsängersteig 1/3; Kladower Damm 382; 387; Sakrower Landstraße 2; 4
",Weitere Bestandteile des Ensembles,52.453088,13.145602,""
09085531,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085531,"Dechtower Steig 4/8, 7
","Landarbeiterhäuser
Baudenkmal siehe: Dechtower Steig 4
",Weitere Bestandteile des Ensembles:,52.454597,13.141459,""
09085436,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085436,"Krampnitzer Weg 1/5, 2A, 4/6
Am Dorfwald 1/3 Parnemannweg 27–29, 31 Sakrower Landstraße 33, 35–38, 40
","Wohnhäuser
Baudenkmale siehe: Am Dorfwald 1/3; Krampnitzer Weg 1/5; 2A; Parnemannweg 28; Sakrower Landstraße 33
Gartendenkmal siehe: Krampnitzer Weg 2A
",Weitere Bestandteile des Ensembles:,52.452389,13.137761,""
09085733,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085733,"Quastenhornweg 16, 17
","Wohnhäuser
Baudenkmal siehe: Quastenhornweg 17
",Weiterer Bestandteil des Ensembles:,52.447365,13.139457,""
09085706,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085706,"Sakrower Kirchweg 6/8, 9, 13–16
Imchenallee 48 Parnemannweg 1, 2/4
","südliche Dorferweiterung von Alt-Kladow
Baudenkmale siehe: Parnemannweg 1; Sakrower Kirchweg 6/8; 9; 13; 14; 15; 16
",Weitere Bestandteile des Ensembles:,52.451179,13.145221,""
09080619,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009080619,"Aiblinger Weg 1–12, 14–34, 36
Gautinger Weg 1–13, 15 Schwabinger Weg 5–33, 35/51
",Siedlung der Niedersächsischen Siedlungsgesellschaft,1938,52.457325,13.135898,""
09085592,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085592,"Gutsstraße
Ritterfelddamm 235/241
","Rittergut Groß-Glienicke, Gutsstraße und Spandauer Tor des ehemaligen Gutes Groß-Glienicke","Straße, Mitte 19. Jh.; Tor, 4. Viertel 19. Jh.; Schmiede und Stellmacherei mit Stall; Brennerei; Gutsarbeiterhaus, 4. Viertel 19. Jh. (siehe Gartendenkmal Gutsstraße)",52.474978,13.119303,""
09085643,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085643,"Kladower Damm 182/222
","Flugplatz Gatow, Eingangsgebäude, Kriegsschule der Luftwaffe, Kasernen, Werkstätten und Hangars","1935–36 von Richard Binder, Josef Braun und Alfred Gunzenhauser",52.47387_,13.144687_,""
09085731,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085731,"Pottensteiner Weg 24/30
Röttenbacher Weg 1–7 Schauensteiner Weg 3–8
",Wohnsiedlung Kladow-Hottengrund,1936 von Hans Scharoun,52.450148,13.116487,""
09085755,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085755,"Ritterfelddamm 82F/92C, 110/120
",Übungsbefestigungsanlage für das preußische Heer (zwei Bastionen und ein Ravelin),um 1752 von Oberstleutnant v. Balbi An der Bastion 1/19 Grüner Wall 2 und angrenzendes Straßenland,52.462822,13.132861,""
09080618,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009080618,"Ahornallee 11
",Spielhaus,um 1912,52.468885,13.124191,""
09085420,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085420,"Alt-Kladow
",Dorfkirche Kladow,"13./14. Jh.; Dachturm 1818, heutige Gestalt 1953 von Arthur Reck; Kirchhofmauer; mit Kirchhof und Dorfplatz (siehe Ensemble Alt-Kladow 1...)",52.452868,13.144953,""
09085421,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085421,"Alt-Kladow
",Gefallenendenkmal,1924 (siehe Ensemble Alt-Kladow 1...),52.452729,13.145264,""
09085424,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085424,"Alt-Kladow 3
Rohrsängersteig 6
",Hirtenhaus mit Anbau,"1. Hälfte 19. Jh.; Wohnhaus, 1898–99 (siehe Ensemble Alt-Kladow 1...)",52.45226_,13.147401_,""
09085425,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085425,"Alt-Kladow 7
Rohrsängersteig 7
",Landhaus mit Nebengebäuden und Einfahrtstor,1910 (siehe Ensemble Alt-Kladow 1...),52.451936,13.146206,""
09085427,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085427,"Alt-Kladow 17
Sakrower Kirchweg 2
",Bauernhof,"Wohnhaus, 1894; Stallungen und Scheune, vor 1892 (siehe Ensemble Alt-Kladow 1...)",52.452493,13.14442_,""
09085428,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085428,"Alt-Kladow 20
",Bauernhof,"Wohnhaus, vor 1892, Umbau 1892; Scheune, vor 1892; Stall, 1902 (siehe Ensemble Alt-Kladow 1...)",52.453456,13.144889,""
09085429,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085429,"Alt-Kladow 21/23
Sakrower Landstraße 1
",Bauernhof,"Wohnhaus, vor 1799, Umbau 1908; Stall und Restauration, ehem. Stall, vor 1892 (siehe Ensemble Alt-Kladow 1...)",52.452859,13.143609,""
09085430,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085430,"Alt-Kladow 22/24
Kladower Damm 369
",Pfarrhaus,"1929–30; Stall (Garagenhaus), 1935; Gemeindezentrum, 1972–74 von Stephan Heise (siehe Ensemble Alt-Kladow 1...)",52.453805,13.14468_,""
