09085439,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085439,"Am Juliusturm
",Zitadelle Spandau,"um 1200, Zinnenkranz 1838 von Karl Friedrich Schinkel erneuert",52.541024,13.212562,""
09085440,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085440,"Am Juliusturm 14/38
",Fabrikgebäude der Gewehrfabrik,"Verwaltungsgebäude (Etagenfabrik), wohl 1914–18",52.538013,13.224693,""
09085552,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085552,"Feldzeugmeisterstraße 1–2
Gorgasring 1–2 Riensbergstraße 39–42
",Arbeiter-Kolonie des Militär-Fiskus,"4 Arbeiterhäuser, ab 1895–96",52.542472,13.242619,""
09080018,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009080018,"Haselhorster Damm 1–25, 29/65, 42/48
Burscheider Weg 1, 3–6H, 8–8H, 10–11G, 14–14H, 16–16H, 18–18G, 23–23C, 24–24G, 3030E, 38–38C, 39–39C, 41–41C, 48–48C, 54–54C, 58–58C, 60–60C, 13/61 Daumstraße 2–2A, 4–4C, 6/10, 18/26B, 28–28F Gartenfelder Straße 106–106F, 110–110I, 114–114H, 118–118H, 122–122H, 124–124I, 128128I, 132–132I, 134–134I, 136–136C, 138–138A, 140 Kanalstraße 4/6 Küsterstraße 9/59 Lüdenscheider Weg 1–12A, 14/28 Lünette 1/5 Riensbergstraße 61–78A Saatwinkler Damm 333/349 Schwerter Weg 3–36
",Reichsforschungssiedlung Haselhorst,"1930–35 von Fred Forbát, Paul Emmerich und Paul Mebes mit Freiflächen, ab 1930 (?) von Gustav Allinger",52.544364,13.237104,""
09012509,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009012509,"Zitadellenweg 20/34
",Fabrikgebäude der Gewehrfabrik (Boschwerke),"Halle 617, vor 1897;",52.54002_,13.220036_,""
09085458,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085458,"Am Juliusturm 2/8
","Umspannwerk „Uklei“, Abspannwerk und Wohnhaus","Das Abspannwerk Uklei wurde im Zuge der Umstellung des Berliner Stromnetzes von 6 kV auf 30 kV, in den 1920 Jahren, gebaut. Zwischen 1924 und 1933 entstanden in Berlin 24 dieser 30/6 kV-Abspannwerke[1], deren Aufgabe es war, den Strom aus den Kraftwerken und 30 kV-Fernleitungen auf das 6 kV-Versorgungsnetz zu verteilen. Der größte Teil von ihnen wurde von Hans Heinrich Müller entworfen, dem damaligen Leiter der Bewag-Baubteilung. Die Bauausführung des Abspannwerks Uklei übernahm die Bauabteilung der Siemens-Schuckertwerke. Es wurde lediglich der erste Bauabschnitt fertiggestellt, im östlichen Bereich war eine Erweiterung des Schalthauses geplant, die allerdings nicht mehr durchgeführt wurde.
Das Werksgebäude gliedert sich in ein fünfgeschossiges Wartengebäude, flankiert von zwei symmetrischen Treppenhäusern, die zusammen den westlichen Kopf des Gebäudes bilden; daran schließt sich Richtung Osten das Schalthaus mit den Schaltzellen an, beiderseits eingefasst von Erschließungsgängen, die von den Treppentürmen ausgehen. Im hinteren Bereich, etwas versetzt befindet sich das Maschinenhaus und das Reglergebäude. Eine Innovation bei diesem Abspannwerk war, dass die Transformatoren als Freiluftanlage ausgeführt waren. Das Werksgebäude ist in Stahlskelettbauweise errichtet und besitzt eine schlichte Fassade, verblendet mit roten Ziegeln. Die betont einfache Gestaltungsweise ist zum einen durch das Abklingen expressionistischer Einflüsse begründet, zum anderen aber auch durch die Lage in einem Industriegebiet mit allgemein niedrigeren Gestaltungsansprüchen.[2]
Das Abspannwerk blieb bis 1992 in Betrieb. In den 1980er Jahren wurde das 30/6 kV-Verteilernetz durch ein leistungsstärkeres 110/10 kV-Netz abgelöst und in diesem Zuge die alten Abspannwerke durch moderne, wesentlich kompaktere Umspannwerke ersetzt, die oftmals, wie auch beim Abspannwerk Uklei, direkt neben dem alten Werk errichtet wurden. Da sich die Bausubstanz des Abspannwerkes noch in einem guten Zustand befand, strebte die Bewag eine Nachnutzung der Gebäude an. Zunächst war die Unterbringung eines Heizwerkes für den in den 1990er Jahren dort geplanten Bürokomplex (Spandauer Tor) angedacht, was nach dem Scheitern des Entwicklungsprojekts jedoch nicht gelang. Heute wird das Gebäude teilweise gewerblich durch eine Autoverleihfirma genutzt. [3]
",52.539048,13.230523,""
09085441,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085441,"Am Juliusturm 51/53
",Geschoßfabrik der Königlichen Wehrfabriken,1901–03,52.537719,13.216222,""
09085530,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085530,"Daumstraße 25–25A
",Gebäude der Pulverfabrik,"Teil eines Speisesaales, 1888",52.545759,13.23082_,""
09085786,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085786,"Daumstraße 85
",Fabrikhalle der ehem. Pulverfabrik Spandau,1914–18,52.554495,13.224015,""
09085595,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085595,"Haselhorster Damm 54/58
",Weihnachtskirche,"Kirche, 1934–35 von Erich Bohne",52.547144,13.237333,""
