09012504,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009012504,"Akazienweg 1–4
Aspenweg 6–14 und 19–23, Birkenweg 1–3 und 25–29, Buchenweg 3–13, Doehlweg 2/4, Eichenweg 1–22, Eschenweg 54/60 und 72/74, Fichtenweg 58–101, Kastanienweg 1–2, Lindenweg 1–3, Tannenweg 1–58 und 62–86
",Waldsiedlung Hakenfelde,"1915–1917 von Arthur Wolff und Otto Weber, Erweiterung 1931 von Adolf Steil. Die Siedlung entstand, wie auch die aus derselben Zeit stammende Gartenstadt Staaken, für die Beschäftigten der Spandauer Rüstungsfabriken und ist ein frühes repräsentatives Beispiel für die Gartenstadtbewegung. Bis 1917 wurden hier 157 Einfamilienhäuser – überwiegend als zweigeschossige Reihenhäuser mit hohem Satteldach – erbaut. Die traufständigen Reihenhausfronten werden durch wiederholte Giebelfassaden aufgelockert.[1][2][bild 1]
Weitere Fotos und Baupläne in Berliner Architekturwelt von 1919.[bild 2]
siehe auch: Gartendenkmal Waldsiedlung Hakenfelde
",52.570279,13.207531,""
09080544,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009080544,"Eiswerderstraße 14, 16–19
",Produktionsgebäude des ehem. Feuerwerkslaboratoriums,"Produktionshalle, um 1870 – vor 1918",52.548453,13.219484,""
09085738,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085738,"Hugo-Cassirer-Straße 44
Maselakeweg 16–32
",Kabelwerk Dr. Cassirer und Co. AG,"Werkshalle mit Lager- und Verwaltungstrakt, Pförtnerhaus, Einfriedungsmauern, 1928–1929 von Hans Poelzig.
1896 gründete der Chemiker Hugo Cassirer in Berlin eine Fabrik für isolierte Leitungen. Schon bald expandierte die Firma und fand in Spandau ein verkehrsgünstig gelegenes Grundstück an der Havel zum Bau eines neuen Kabelwerks. Während der NS-Zeit wurde die jüdische Familie Cassirer enteignet, das Werk von der Firma Siemens übernommen und in Märkische Kabelwerke AG umbenannt. 1967 ging die Firma in die Bergmann Kabelwerke AG auf. 1993 wurde der Betrieb eingestellt.
Als Quartier Havelspitze ist das Gebiet der Maselakehalbinsel im Rahmen des städtebaulichen Entwicklungsprojekts Wasserstadt Oberhavel zu einem Wohn- und Geschäftsquartier umgestaltet worden. Poelzigs Halle wurde 2000/01 denkmalgerecht saniert und sollte mit 11 000 Quadratmeter Nutzfläche Platz für Gewerbe und Einzelhandel schaffen. Die Pläne zur Unterbringung eines Supermarktes konnten nicht verwirklicht werden. Stattdessen nutzt die Stiftung Stadtmuseum Berlin den Standort seit 2004 für Büros und Werkstätten. Die verbliebenen Teile der Umgrenzungsmauer und das Pförtnergebäude wurden in den Poelzigpark integriert. Im Pförtnergebäude befindet sich nach einer Restaurierung im Jahr 2007 ein kleines Café.[3][4][5]
",52.559138,13.219224,""
09080551,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009080551,"Neuendorfer Straße 25
DernburgBrauereihof 1, 6, 17, 19
Frieda-Arnheim-Promenade 7-14
",Schultheiss-Patzenhofer-Brauerei,"Alte Mälzerei mit Darre, 4. Viertel 19. Jh.",52.54677_,13.210907_,""
09080543,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009080543,"Neuendorfer Straße 31–37
Eiswerderstraße 1/5, 9
",Militärfiskalische Siedlung,"Wohnhäuser des ehemaligen Feuerwerkslaboratoriums (straßenseitig), um 1874–1876",52.548147,13.211498,""
09085851,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009085851,"Schönwalder Allee 26
",Evangelisches Johannesstift Spandau,"1907–1910 von Herrmann Solf & Wichards, Otto Kuhlmann; Wohn-, Schul-, Sozialbauten und Stiftskirche (Häuser 5–7, 1116, 20, 22, 24, 30, 39, 41–51, 53–55, Aussichtspavillon, Toilettenhaus, Tischlerei mit Nebengebäude), Freiflächen",52.569973,13.195362,""
09080552,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009080552,"Streitstraße 6–14, 16
Am Maselakenpark 8/16, 44
",Siemens-Luftfahrtgerätewerk,"1939–1941 von Hans Hertlein, Hauptgebäude, Einfriedung mit Toranlagen und Kiosken, Pförtnerhäuser, Casino, Werks- und Lagerhallen, , Garagen, Baracke sowie Hafen; Abriss Kesselhaus mit Schornstein",52.557505,13.211908,""
09080553,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009080553,"Streitstraße 61–63
Michelstadter Weg 33–45, Reußstraße 2/20, Schwendyweg 32/46
",Siedlung,1931–1936 von Adolf Steil,52.56099_,13.206611_,""
09080554,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009080554,"Streitstraße 63A–73
Amorbacher Weg 4–12 Michelstadter Weg 1–30, 32 Reußstraße 1/21 Schwendyweg 1–10, 12/24 Wansdorfer Platz 1–21 Wansdorfer Steig 8–15 Wegscheider Straße 19–32
",Siedlung der Charlottenburger Baugenossenschaft,1926–1929 von Erich Glas,52.558558,13.205879,""
09080560,http://www.stadtentwicklung.berlin.de/cgi-bin/hidaweb/getdoc.pl?DOK_TPL=lda_doc.tpl&KEY=obj%2009080560,"Eiswerderstraße
",Eiswerderbrücke,"1901–1903 von Richter (Garnison-Bauinspektor) und Neubert (Regierungs-Baumeister), 1945 durch deutsche Truppen gesprengt und 1958 wiederaufgebaut.
Ende des 19. Jahrhunderts arbeiteten bereits etwa 2000 Beamte im Feuerwerkslaboratorium auf der Insel Eiswerder und mussten täglich mittels Dampfschiffe über die Havel übergesetzt werden. Daher plante die Heeresverwaltung an dieser Stelle schon länger einen Brückenbau, was wegen schwieriger Untergrundverhältnisse aber immer wieder verschoben wurde. 1900 wurde ein Wettbewerb zum Bau der Brücke ausgeschrieben, für den die Brückenbaufirma Harkort aus Duisburg den Zuschlag mit dem Entwurf einer Fachwerkbogenbrücke bekam. Der Bau wurde im August 1901 begonnen und am 15. Mai 1903 fertiggestellt.[8]
",52.547201,13.214185,""
